course_name,instructor,course_url,course_description,reviews_avg,level,reviews_count,course_duration,course_flag,students_count,course url
Mastering SQL Server 2016 Integration Services (SSIS)-Part 2,Kameswara Sarma Uppuluri,https://www.udemy.com/course/masteringssis2016part2/,Learn How to Create SSIS Packages From Scratch Step By Step,4.4,All Levels,778,13,,"4,748",https://www.udemy.com/course/masteringssis2016part2/
Rest API Automation With Rest Assured - Novice To Ninja,Lets Kode It,https://www.udemy.com/course/rest-api-automation/,"Join the ""Most Popular"" Rest API Automation Course With Basics To Advanced Level Framework Implementation From Scratch",3.8,All Levels,778,14,,"4,075",https://www.udemy.com/course/rest-api-automation/
SEO Training Academy: Learn Search Engine Optimization,Robert Kanaat,https://www.udemy.com/course/seo-training-academy-learn-search-engine-optimization/,Master the art of search engine optimization by learning fundamental SEO principles and techniques in this course.,4.2,All Levels,778,9,,"13,812",https://www.udemy.com/course/seo-training-academy-learn-search-engine-optimization/
Build Multiplayer Games With Unity And Photon ( PUN 2),"Tevfik Ufuk DEMİRBAŞ, IRONHEAD Games",https://www.udemy.com/course/build-multiplayer-games-with-unity-and-photon-pun-2/,Multiplayer game development made easy.Learn the basics of Multiplayer games by building from the scratch with Photon.,4.6,Intermediate,778,11,,"4,134",https://www.udemy.com/course/build-multiplayer-games-with-unity-and-photon-pun-2/
Learn Azure step by step.,Shivprasad Koirala,https://www.udemy.com/course/learn-azure/,This course teaches Azure step by step from the perspective of C# developers.,4.5,Beginner,777,11.5,,"8,593",https://www.udemy.com/course/learn-azure/
C# Console and Windows Forms Development w/ Entity Framework,"Trevoir Williams, Learn IT University, Andrii Piatakha",https://www.udemy.com/course/c-console-and-windows-forms-development-with-linq-adonet/,"Learn to build a practical Data Driven Windows Forms Application using C#, LINQ, Entity Framework and SQL Server.",4.5,Beginner,775,15.5,,"96,800",https://www.udemy.com/course/c-console-and-windows-forms-development-with-linq-adonet/
Modern Artificial Intelligence with Zero Coding,"Dr. Ryan Ahmed, Ph.D., MBA, Ligency Team, Ligency I Team, Mitchell Bouchard",https://www.udemy.com/course/modern-artificial-intelligence-with-zero-coding/,"Build 5 Practical Projects & Harness the Power of AI to solve practical, real-world business problems with Zero Coding!",4.6,Beginner,775,9.5,,"7,456",https://www.udemy.com/course/modern-artificial-intelligence-with-zero-coding/
Boost Your C# With Structural And Creational Design Patterns,Mark Farragher,https://www.udemy.com/course/boost-your-csharp-code-with-structural-and-creational-design-patterns/,A complete guide to the first 12 structural and creational design patterns from the famous book by the Gang Of Four.,4.8,All Levels,774,4,,"6,354",https://www.udemy.com/course/boost-your-csharp-code-with-structural-and-creational-design-patterns/
Learn Test Driven Development in Java,Fluent Software Solutions,https://www.udemy.com/course/learn-test-driven-development-in-java/,"Learn everything you need to know about TDD, Test driven development tutorial for Java through real examples.",4.4,All Levels,774,3,,"4,817",https://www.udemy.com/course/learn-test-driven-development-in-java/
Flutter - Advanced Course,Bryan Cairns,https://www.udemy.com/course/flutter-advanced-course/,Learn to be a Flutter advanced programmer,3.6,Expert,773,5,,"95,827",https://www.udemy.com/course/flutter-advanced-course/
Laravel 8 - Build Advance Ecommerce Project A-Z,"Kazi Ariyan, easy Learning",https://www.udemy.com/course/laravel-advance-ecommerce-project/,"In This Course, You Will Build Three Different Project With Laravel 8 Include Advance Professional Ecommerce Site A-Z",4.5,All Levels,773,99,,"3,567",https://www.udemy.com/course/laravel-advance-ecommerce-project/
Salesforce Development & Administration for Beginners,Aslam Tayyab,https://www.udemy.com/course/salesforce-development-and-administration-for-beginners/,Learn Salesforce Development and Administration with awesome examples and this course will make you expert in Salesforce,4.4,All Levels,772,10.5,,"5,217",https://www.udemy.com/course/salesforce-development-and-administration-for-beginners/
CDI/CD with TeamCity From Beginner to Advanced,Aref Karimi,https://www.udemy.com/course/teamcity-2017-build-and-deploy-the-modern-way/,Continuous Integration and Delivery (CI/CD) with TeamCity for Developers and DevOps,4.3,All Levels,772,7,Bestseller,"6,333",https://www.udemy.com/course/teamcity-2017-build-and-deploy-the-modern-way/
VB.NET  with VS 2017 and Windows Forms,T O,https://www.udemy.com/course/mastervbdotnet/,"With Early OOP, Connections to C# and the .NET Framework Source Code",4.7,All Levels,772,13,,"4,511",https://www.udemy.com/course/mastervbdotnet/
Make an E-Commerce Website with Blazor WebAssembly in .NET 6,Patrick God,https://www.udemy.com/course/blazor-ecommerce/,"Learn how to build an E-Commerce Website with Blazor WebAssembly, a Web API, Entity Framework Core & SQL Server Express.",4.6,Intermediate,772,17.5,Bestseller,"4,187",https://www.udemy.com/course/blazor-ecommerce/
Unity 2D Game Developer Course Farming RPG,Rob Ager,https://www.udemy.com/course/unity-2d-game-developer-course-farming-rpg/,Build the core systems for a 2D Farming RPG game using the Unity game engine and C# in this intermediate Unity course.,4.5,Intermediate,771,44.5,,"7,405",https://www.udemy.com/course/unity-2d-game-developer-course-farming-rpg/
Machine Learning Real World projects in Python,Shan Singh,https://www.udemy.com/course/machine-learning-real-world-projects-in-python/,Build a Portfolio of Machine Learning Python projects & get a job of Data Scientist/  ML Engineer/ Data Scientist,4.5,All Levels,771,13,,"74,137",https://www.udemy.com/course/machine-learning-real-world-projects-in-python/
Learn to Program with Java for Complete Beginners - Part 1,Learn by the Byte,https://www.udemy.com/course/learn-to-program-with-java-1/,"For absolute beginners, this professional training course will teach you how to create programs from scratch using Java.",4.3,Beginner,768,7.5,,"3,168",https://www.udemy.com/course/learn-to-program-with-java-1/
"Angry Birds, Crossy Road & more: Game Development in Swift 4","Timothy Meixner, Johannes Ruof",https://www.udemy.com/course/angry-birds-crossy-road-game-development-swift-4-spritekit-scenekit/,"Learn how to develop mobile games like Angry Birds, Crossy Road, Color Switch and more for iOS11 in Swift 4",4.2,All Levels,767,15.5,,"5,116",https://www.udemy.com/course/angry-birds-crossy-road-game-development-swift-4-spritekit-scenekit/
PostgreSQL High Performance Tuning Guide,Lucian Oprea,https://www.udemy.com/course/postgresql-high-performance-tuning-guide/,Tips for Tuning PostgreSQL like a Pro | Learn how to prevent Postgres performance problems,4.1,Intermediate,766,2.5,,"4,591",https://www.udemy.com/course/postgresql-high-performance-tuning-guide/
Ultimate AngularJS: Build a Real-World App from Scratch,"Ryan Chenkie, Code College",https://www.udemy.com/course/ultimate-angularjs-course/,"Build a Single Page App with AngularJS, Angular Material, UI Router, and Firebase. Includes Angular 2 preview!",4.5,All Levels,765,5.5,,"3,474",https://www.udemy.com/course/ultimate-angularjs-course/
Linux Shell Course for Beginners - Lite,EDUmobile Academy,https://www.udemy.com/course/linux-shell-course-for-beginners-lite/,"This course is teaches the basics of using the linux shell, and is intended as a first course in using the terminal.",4.4,All Levels,765,0.5,,"4,085",https://www.udemy.com/course/linux-shell-course-for-beginners-lite/
The Complete Python 3 Masterclass - From Beginner To Pro,"Denis Panjuta, Tutorials.eu by Denis Panjuta",https://www.udemy.com/course/the-complete-python-masterclass/,"Python for beginners, Learn Python Programming and build your own Python programs: Data Science, Machine Learning, etc.",4.4,All Levels,764,27.5,,"3,342",https://www.udemy.com/course/the-complete-python-masterclass/
Python Developer | Complete course 2021,Jonathan Roux | CodeWithJonathan | Python - Django - iOS - Android - Kivy,https://www.udemy.com/course/python-developer-complete-course/,"Learn programming by starting from zero, and create powerful projects with Python : Web, Mobile, Games, Desktop",4.6,All Levels,762,27.5,,"3,365",https://www.udemy.com/course/python-developer-complete-course/
HTML5 Specialist: Comprehensive HTML5 Training,Dollar Design School,https://www.udemy.com/course/html5-specialist/,Earn a professional credential while learning HTML5.,4.2,All Levels,762,5,,"3,676",https://www.udemy.com/course/html5-specialist/
"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",Le Deng,https://www.udemy.com/course/complete-e-commerce-course-javaspringhibernate-and-mysql/,Step-by-step guide on how to develop a complete E-Commerce website with both front-end and back-end,4.2,All Levels,761,20,,"3,984",https://www.udemy.com/course/complete-e-commerce-course-javaspringhibernate-and-mysql/
The Complete Quantum Computing Course,"Codestars  over 2 million worldwide!, Atil Samancioglu",https://www.udemy.com/course/quantum-computers/,"Learn everything you need to know about Quantum Computers, develop circuits to execute on them with Python and Qiskit!",4.5,All Levels,761,15.5,Bestseller,"6,430",https://www.udemy.com/course/quantum-computers/
Implement Adobe Analytics - The Ultimate Student Guide,Jasvinder Singh Bhatia,https://www.udemy.com/course/adobe-analytics-implementation-guide/,Get your basics right. Implement Adobe Analytics on your website,4.2,All Levels,761,4,,"4,084",https://www.udemy.com/course/adobe-analytics-implementation-guide/
Complete Data Analysis with Pandas : Hands-on Pandas Python,"Ankit Mistry, Data Science & Machine Learning Academy",https://www.udemy.com/course/data-analysis-with-pandas-python/,"Learn in demand skill Pandas, Sci-kit Learn, Numpy For Data Science & Machine Learning : Seaborn | MatplotLib  | Python",4.7,All Levels,760,17,,"12,866",https://www.udemy.com/course/data-analysis-with-pandas-python/
Mobile Testing Masterclass (2022) From The Beginning,"Ozan Ilhan, Software Testing House By Ozan Ilhan",https://www.udemy.com/course/mobile-testing-masterclass-from-the-beginning/,"Learn Mobile Application Testing and become a Mobile App Tester! Android Studio, ADB, logCat, live projects & more!",4.2,All Levels,759,3,,"4,705",https://www.udemy.com/course/mobile-testing-masterclass-from-the-beginning/
Beginner HTML and CSS,Caleb Curry,https://www.udemy.com/course/beginner-html-and-css/,Learn the basics of HTML and CSS.  This series is great review for those who want to develop in something such as PHP.,3.8,Beginner,759,5.5,,"21,079",https://www.udemy.com/course/beginner-html-and-css/
Android Multithreading Masterclass,Vasiliy Zukanov,https://www.udemy.com/course/android-multithreading/,"Complete guide to multithreading in Android. From fundamentals to Thread Pools, RxJava and Kotlin Coroutines.",4.7,Beginner,759,11.5,,"4,678",https://www.udemy.com/course/android-multithreading/
Learn Multithreading in C++,John Purcell,https://www.udemy.com/course/cplusplus-multithreading/,"Modern C++ multithreading: threads, async, tasks, locks, futures, promises, conditions and more.",4.5,Intermediate,759,3.5,,"3,291",https://www.udemy.com/course/cplusplus-multithreading/
AJAX Development,"Dollar Design School, Mark Lassoff",https://www.udemy.com/course/ajax-development/,"Create Elegant, Powerful Web and Mobile Applications Using AJAX.",4.8,All Levels,757,3,,"10,894",https://www.udemy.com/course/ajax-development/
Pattern Detection with Python Regular Expressions (Regex),Chandra Lingam,https://www.udemy.com/course/python-regular-expressions/,"Hands-On : Detect Patterns in Data, Verify Input, Improve Security, Data Cleanup",4.6,All Levels,756,3.5,,"6,777",https://www.udemy.com/course/python-regular-expressions/
JavaScript Design Patterns: 20 Patterns for Expert Code,Packt Publishing,https://www.udemy.com/course/javascript-design-patterns-20-patterns-for-expert-code/,Dive deep into JavaScript design patterns to write brilliant code for a wide array of real-world programming situations,3.5,Expert,756,3.5,,"6,225",https://www.udemy.com/course/javascript-design-patterns-20-patterns-for-expert-code/
Data Analysis in Python with Pandas,Bill Chambers,https://www.udemy.com/course/data-analysis-in-python-with-pandas/,Getting an introduction to doing data analysis with the Python pandas library with hours of video and code.,4,Intermediate,756,5,,"5,782",https://www.udemy.com/course/data-analysis-in-python-with-pandas/
What's New in Java 9 - Modules and More!,"Tim Buchalka's Learn Programming Academy, Dr. Frank Mitropoulos",https://www.udemy.com/course/whats-new-in-java-9/,"Improve Your Career Prospects by Learning About New Java 9 Features Like Modules, JShell, Processes and More.",4.1,Intermediate,755,7.5,,"5,242",https://www.udemy.com/course/whats-new-in-java-9/
Python for Beginners: Complete Python Programming,Phaninder - Python Programming,https://www.udemy.com/course/python-programming-course/,Python: Learn to code with Python programming language. Start coding in Python. Python Programming for Beginners. Python,4.2,Beginner,754,3,,"21,451",https://www.udemy.com/course/python-programming-course/
"HTML/CSS Bootcamp - Learn HTML, CSS, Flexbox, and CSS Grid",Jordan Hudgens,https://www.udemy.com/course/html-css-code-bootcamp/,"Learn HTML, CSS, Flexbox, and CSS Grid by building a professional website with modern front end development techniques.",4.5,Beginner,754,21,,"2,833",https://www.udemy.com/course/html-css-code-bootcamp/
Clean architecture & SOLID principles for Android in Kotlin,Catalin Stefan,https://www.udemy.com/course/cleanandroid/,Learn to implement Clean architecture in Android using SOLID principles and MVVM 2022,4.4,All Levels,754,3.5,,"3,178",https://www.udemy.com/course/cleanandroid/
Learn Symfony 3 framework by practical examples,Wojciech Ciolko,https://www.udemy.com/course/learn-symfony-3-framework-by-practical-examples/,"Learn how to build professional web applications using Symfony, one of the most popular PHP framework",3.9,All Levels,753,4,,"3,470",https://www.udemy.com/course/learn-symfony-3-framework-by-practical-examples/
